City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
295,phalodi,27.1333,72.3667,300.76,17,97,3.45,IN,1682369418
296,kulhudhuffushi,6.6221,73.07,302.17,67,100,1.64,MV,1682369418
297,ocean city,39.2776,-74.5746,289.25,47,32,0.45,US,1682369419
298,bandon,51.7469,-8.7425,279.92,89,14,2.86,IE,1682369419
299,falmouth,50.1544,-5.0711,281.85,80,40,2.24,GB,1682369420
300,ipswich,52.0592,1.1555,280.38,75,75,3.6,GB,1682369421
301,ayr,55.4627,-4.6339,279.54,75,78,2.55,GB,1682369421
302,malvan,16.0667,73.4667,298.42,82,5,3.14,IN,1682369421
303,pahrump,36.2083,-115.9839,301.45,12,0,2.24,US,1682369422
304,emerald,-23.5333,148.1667,288.34,86,0,6.99,AU,1682369422
305,berdigestyakh,62.0989,126.6992,268.78,94,100,4.52,RU,1682369423
306,ouadda,8.0777,22.4007,295.07,75,92,1.46,CF,1682369423
307,afif,23.9065,42.9172,295.73,43,4,5.31,SA,1682369423
308,lavington,-36.05,146.9333,285.22,100,0,0.45,AU,1682369424
309,anna regina,7.2644,-58.5077,300.05,79,65,3.7,GY,1682369424
310,barranca,-10.75,-77.7667,298.59,71,77,5.78,PE,1682369425
311,shklow,54.2108,30.2919,282.84,73,11,3.33,BY,1682369425
312,codrington,-38.2667,141.9667,287.29,77,10,4.5,AU,1682369425
313,lionel town,17.8101,-77.2406,301.82,59,36,3.09,JM,1682369426
314,popondetta,-8.7537,148.2534,297.19,91,66,0.95,PG,1682369426
315,bogale,16.2833,95.4,301.03,77,5,3.03,MM,1682369427
316,tulun,54.5611,100.5792,275.89,58,100,2.14,RU,1682369427
317,inirida,3.8653,-67.9239,298.53,86,100,1.46,CO,1682369427
318,gizo,-8.103,156.8419,300.56,78,83,1.44,SB,1682369428
319,de aar,-30.6497,24.0123,288.98,22,37,2.71,ZA,1682369428
320,revelstoke,50.9832,-118.2023,286.16,54,100,1.54,CA,1682369429
321,acapulco de juarez,16.8634,-99.8901,304.05,58,0,3.09,MX,1682369221
322,lazaro cardenas,17.9583,-102.2,302.07,56,25,5.0,MX,1682369208
323,salinas,36.6777,-121.6555,298.7,61,0,6.69,US,1682369430
324,alamogordo,32.8995,-105.9603,298.68,20,0,4.63,US,1682369430
325,san julian,21.0167,-102.1667,301.84,8,16,8.65,MX,1682369430
326,agat village,13.3886,144.6585,300.21,92,0,3.6,GU,1682369431
327,aguada de pasajeros,22.385,-80.8508,304.91,39,37,5.03,CU,1682369431
328,monchegorsk,67.9397,32.8739,267.28,87,19,1.16,RU,1682369431
329,necochea,-38.5473,-58.7368,290.89,71,22,4.29,AR,1682369432
330,mumbwa,-14.9783,27.0619,293.52,52,100,3.66,ZM,1682369432
331,praia da vitoria,38.7333,-27.0667,292.29,77,20,5.55,PT,1682369432
332,zahedan,29.4963,60.8629,291.1,32,0,2.06,IR,1682369107
333,panaba,21.2833,-88.2667,309.7,30,92,3.33,MX,1682369433
334,taourirt,34.4073,-2.8973,294.54,41,0,2.35,MA,1682369433
335,wynyard,-41.0,145.7167,283.69,97,12,2.25,AU,1682369434
336,kaspiyskiy,45.3929,47.3707,286.74,74,98,2.44,RU,1682369434
337,petrolina,-9.3986,-40.5008,303.18,48,20,2.57,BR,1682369434
338,yulinshi,38.2906,109.7494,278.38,77,5,2.74,CN,1682369435
339,n'zeto,-7.2312,12.8666,299.34,92,99,3.12,AO,1682369435
340,daryapur,20.9333,77.3333,303.74,27,88,2.61,IN,1682369435
341,golyshmanovo,56.3979,68.3728,277.23,54,100,2.55,RU,1682369435
342,longyearbyen,78.2186,15.6401,264.06,73,0,4.12,SJ,1682369436
343,concordia,-31.393,-58.0209,295.25,82,100,2.06,AR,1682369436
344,nuku'alofa,-21.1333,-175.2,298.34,83,75,0.51,TO,1682369437
345,smithers,54.7804,-127.1743,284.33,37,40,6.17,CA,1682369437
346,kampong cham,11.9934,105.4635,301.5,67,33,2.94,KH,1682369437
347,kilinochchi,9.3961,80.3982,299.08,90,93,2.54,LK,1682369438
348,lebu,-37.6167,-73.65,287.04,76,42,1.78,CL,1682369438
349,suva,-18.1416,178.4415,296.86,94,20,2.06,FJ,1682369438
350,mundri,-6.9558,111.71,297.24,93,100,1.36,ID,1682369438
351,aleksandrov gay,50.147,48.5704,286.08,90,100,7.31,RU,1682369439
352,sao jose de ribamar,-2.5619,-44.0542,300.36,80,91,6.24,BR,1682369439
353,trenggalek,-8.05,111.7167,297.28,93,76,0.76,ID,1682369439
354,kapuskasing,49.4169,-82.4331,273.2,80,100,5.14,CA,1682369440
355,cockburn town,21.4612,-71.1419,298.67,72,15,3.87,TC,1682369440
356,pakala,13.4667,79.1167,298.94,86,100,4.36,IN,1682369440
357,egilsstadir,65.2653,-14.3948,272.1,69,75,6.69,IS,1682369441
358,tucuma,-0.1833,-50.05,298.79,87,57,3.16,BR,1682369441
359,rio grande,-32.035,-52.0986,297.21,77,10,6.96,BR,1682369427
360,labrador city,52.9463,-66.9114,283.1,43,0,3.6,CA,1682369442
361,port shepstone,-30.7414,30.455,295.6,81,100,2.25,ZA,1682369442
362,fuxin,42.0156,121.6589,284.39,50,100,6.04,CN,1682369442
363,izluchinsk,60.9794,76.9242,269.16,79,87,6.76,RU,1682369443
364,newman,37.3138,-121.0208,299.29,35,17,2.24,US,1682369443
365,itamaraca,-7.7478,-34.8256,300.18,82,68,3.74,BR,1682369443
366,santa cruz cabralia,-16.2781,-39.0247,299.28,78,75,3.09,BR,1682369444
367,turkmenbasy,40.0222,52.9552,292.58,48,0,4.12,TM,1682369444
368,west end,26.6833,-78.9667,299.14,68,100,3.99,BS,1682369444
369,karlskoga,59.3267,14.5239,278.77,90,100,5.16,SE,1682369445
370,igarka,67.4667,86.5833,274.27,96,100,8.54,RU,1682369445
371,timimoun,29.2639,0.231,300.84,14,0,4.29,DZ,1682369445
372,eureka,40.8021,-124.1637,291.3,69,95,5.36,US,1682369416
373,letlhakeng,-24.0944,25.0298,293.28,42,89,6.88,BW,1682369446
374,san andres,12.5847,-81.7006,304.16,58,20,3.09,CO,1682369446
375,nabire,-3.3667,135.4833,297.3,92,34,1.32,ID,1682369363
376,tukrah,32.5341,20.5791,289.5,86,0,4.86,LY,1682369447
377,mhango,-3.2833,32.85,290.62,96,92,0.59,TZ,1682369447
378,leua,48.2156,18.6071,283.54,90,100,3.1,SK,1682369447
379,usogorsk,63.4106,48.6872,279.68,90,66,5.15,RU,1682369447
380,urumqi,43.801,87.6005,283.68,37,0,4.0,CN,1682369448
381,aykhal,66.0,111.5,260.86,100,96,2.36,RU,1682369196
382,boguchany,58.3814,97.4531,273.53,92,100,1.8,RU,1682369448
383,okhotsk,59.3833,143.3,271.26,80,100,3.63,RU,1682369449
384,minas de marcona,-15.2119,-75.1103,292.93,70,4,7.73,PE,1682369449
385,tsiombe,-25.3,45.4833,292.77,88,0,2.07,MG,1682369449
386,elverum,60.8819,11.5623,274.43,99,100,2.92,NO,1682369449
387,saint-philippe,-21.3585,55.7679,298.92,79,49,2.88,RE,1682369450
388,cururupu,-1.8283,-44.8683,298.57,83,96,2.2,BR,1682369294
389,porto novo,6.4965,2.6036,302.05,76,100,2.54,BJ,1682369450
390,crane,31.3974,-102.3501,292.95,46,53,6.78,US,1682369451
391,collie,-33.3667,116.15,280.82,95,39,1.71,AU,1682369451
392,san pedro pochutla,15.7333,-96.4667,306.32,50,47,4.26,MX,1682369451
393,gisborne,-38.6533,178.0042,284.51,63,1,2.51,NZ,1682369451
394,revda,56.801,59.9303,281.48,77,70,2.1,RU,1682369401
395,dauphin,51.1494,-100.0502,279.23,56,40,4.12,CA,1682369452
396,kukawa,12.9234,13.5606,304.78,36,100,3.82,NG,1682369452
397,emporia,38.4039,-96.1817,292.32,29,20,6.69,US,1682369453
398,xinyuan,37.3,99.0,268.23,38,0,2.68,CN,1682369453
399,klaksvik,62.2266,-6.589,274.66,60,100,9.24,FO,1682369453
400,manhumirim,-20.3578,-41.9581,292.32,88,96,1.33,BR,1682369454
401,kolonia,50.9333,6.95,283.13,74,20,2.06,DE,1682369454
402,mount gambier,-37.8333,140.7667,286.68,75,65,2.93,AU,1682369454
403,mogok,22.9167,96.5,291.95,60,0,0.65,MM,1682369455
404,mazara del vallo,37.6641,12.588,289.78,79,18,2.27,IT,1682369455
405,susuman,62.7833,148.1667,266.75,91,99,2.59,RU,1682369456
406,al ghayzah,16.2079,52.176,301.32,74,20,4.82,YE,1682369456
407,nar'yan-mar,67.6713,53.087,265.53,94,100,1.8,RU,1682369456
408,cambria,35.5641,-121.0808,299.69,57,62,6.31,US,1682369281
409,coxen hole,16.3244,-86.5366,302.79,70,20,5.14,HN,1682369457
410,gaoping,30.7758,106.1029,282.66,91,87,0.43,CN,1682369457
411,ceeldheer,3.8488,47.1806,301.37,76,97,4.56,SO,1682369457
412,hasaki,35.7333,140.8333,282.71,52,58,4.98,JP,1682369458
413,geraldton,-28.7667,114.6,287.38,82,75,3.09,AU,1682369458
414,west plains,36.7281,-91.8524,290.74,42,0,4.02,US,1682369458
415,sao joao da barra,-21.6403,-41.0511,298.2,78,58,3.84,BR,1682369316
416,cohoes,42.7742,-73.7001,286.52,58,100,4.12,US,1682369459
417,ishigaki,24.3448,124.1572,295.22,94,75,2.06,JP,1682369459
418,basawul,34.2475,70.8722,297.47,37,93,0.12,AF,1682369459
419,vadso,70.0744,29.7487,271.64,80,0,4.12,NO,1682369460
420,lautoka,-17.6167,177.4667,298.07,78,75,3.09,FJ,1682369460
421,kroya,-7.6331,109.2461,298.66,88,100,2.17,ID,1682369460
422,elliot lake,46.3834,-82.6331,277.34,79,100,2.06,CA,1682369460
423,al jawf,29.5,38.75,295.23,22,1,5.9,SA,1682369461
424,liperi,62.5333,29.3667,276.41,93,75,2.06,FI,1682369461
425,ulan bator,47.9077,106.8832,264.22,62,0,0.0,MN,1682369386
426,calabar,4.9517,8.322,299.88,86,94,1.76,NG,1682369462
427,dzerzhinskoye,56.8344,95.2283,277.36,77,100,3.05,RU,1682369462
428,nikolayevsk-on-amure,53.1406,140.73,272.86,74,83,3.06,RU,1682369463
429,sao paulo de olivenca,-3.3783,-68.8725,294.57,99,100,1.35,BR,1682369463
430,dryden,49.7833,-92.7503,276.31,41,100,3.6,CA,1682369464
431,la passe,45.5549,-0.8967,284.28,89,100,1.4,FR,1682369464
432,obera,-27.4871,-55.1199,291.66,95,81,1.16,AR,1682369464
433,perryton,36.4,-100.8027,284.26,63,100,7.2,US,1682369465
434,ambovombe,-25.1667,46.0833,293.68,84,0,2.88,MG,1682369465
435,kiunga,-6.1219,141.2906,294.9,97,89,0.41,PG,1682369466
436,neftcala,39.3742,49.2472,289.45,68,100,5.03,AZ,1682369466
437,kerikeri,-35.2268,173.9474,284.77,95,0,1.3,NZ,1682369466
438,farnworth,53.55,-2.4,280.23,65,44,2.13,GB,1682369467
439,saipan,15.1355,145.701,300.54,100,75,7.2,MP,1682369467
440,missoula,47.0166,-113.8009,277.08,87,100,2.13,US,1682369401
441,touros,-5.1989,-35.4608,300.08,79,34,5.91,BR,1682369468
442,hilo,19.7297,-155.09,302.19,68,75,4.02,US,1682369468
443,sao jose da coroa grande,-8.8978,-35.1478,298.27,86,51,3.1,BR,1682369468
444,synel'nykove,48.3204,35.5179,285.18,69,100,2.73,UA,1682369469
445,banamba,13.55,-7.45,304.89,13,0,3.4,ML,1682369469
446,alness,57.696,-4.2551,277.02,84,86,2.24,GB,1682369469
447,irbit,57.6705,63.071,278.61,89,78,2.42,RU,1682369470
448,ciudad lazaro cardenas,17.9583,-102.2,302.07,56,25,5.0,MX,1682369470
449,glace bay,46.1969,-59.957,280.96,66,75,4.63,CA,1682369470
450,al bayda',32.7627,21.7551,287.87,70,0,2.78,LY,1682369471
451,plettenberg bay,-34.0527,23.3716,290.42,91,99,2.78,ZA,1682369471
452,ilhabela,-23.7781,-45.3581,294.85,81,0,2.07,BR,1682369472
453,san jose,37.3394,-121.895,299.44,35,0,6.17,US,1682369201
454,pacocha,-17.5833,-71.3333,295.23,78,0,7.72,PE,1682369472
455,lerwick,60.1545,-1.1494,276.15,62,97,10.08,GB,1682369473
456,nouadhibou,20.931,-17.0347,293.14,77,0,9.26,MR,1682369474
457,hami,42.8,93.45,286.2,18,8,1.0,CN,1682369474
458,san jose del guaviare,2.5729,-72.6459,298.9,89,100,1.46,CO,1682369474
459,beyneu,45.3167,55.2,291.6,35,69,9.91,KZ,1682369475
460,el calafate,-50.3408,-72.2768,284.2,81,25,4.61,AR,1682369298
461,tortoli,39.9256,9.6572,291.05,45,20,8.23,IT,1682369475
462,brookings,44.3114,-96.7984,284.36,41,20,2.57,US,1682369476
463,pisco,-13.7,-76.2167,300.18,61,0,10.8,PE,1682369476
464,muravlenko,63.7898,74.523,267.49,88,96,9.18,RU,1682369476
465,kerema,-7.9631,145.7785,299.26,85,64,1.23,PG,1682369477
466,capinopolis,-18.6819,-49.5697,298.02,61,58,1.64,BR,1682369477
467,ulaangom,49.9811,92.0667,276.74,36,100,1.31,MN,1682369478
468,lompoc,34.6391,-120.4579,297.98,63,20,7.72,US,1682369478
469,portsmouth heights,36.821,-76.3688,291.03,50,0,3.6,US,1682369479
470,howard springs,-12.497,131.047,298.1,82,54,3.1,AU,1682369266
471,nefta,33.8731,7.8777,300.29,22,92,3.88,TN,1682369479
472,high springs,29.8269,-82.5968,298.23,80,100,2.24,US,1682369280
473,al fqih ben calah,32.5009,-6.6906,296.85,22,2,3.29,MA,1682369480
474,uruacu,-14.5247,-49.1408,297.71,68,19,1.81,BR,1682369480
475,ola,59.5833,151.2833,274.9,79,100,7.45,RU,1682369481
476,rio preto da eva,-2.6994,-59.6997,300.34,81,98,1.02,BR,1682369481
477,barcelos,41.5388,-8.6151,289.73,93,87,0.31,PT,1682369481
478,nemuro,43.3236,145.575,276.39,73,22,7.93,JP,1682369482
479,chaozhou,23.6651,116.6379,294.07,90,100,1.56,CN,1682369482
480,ixtapa,20.7,-105.2,305.82,24,100,3.5,MX,1682369483
481,namibe,-15.1961,12.1522,297.07,68,20,2.74,AO,1682369483
482,mondlo,-27.983,30.7177,287.99,69,100,2.39,ZA,1682369483
483,funafuti,-8.5243,179.1942,304.15,79,20,0.0,TV,1682369484
484,tehachapi,35.1322,-118.449,299.44,51,18,8.94,US,1682369398
485,lovington,32.944,-103.3485,284.62,39,100,6.4,US,1682369484
486,sabalgarh,26.25,77.4,297.18,45,100,4.23,IN,1682369485
487,sundumbili,-29.1337,31.3975,293.12,76,100,1.46,ZA,1682369485
488,urangan,-25.3,152.9,296.41,59,84,7.87,AU,1682369486
489,sault ste. marie,46.5168,-84.3333,279.31,77,100,5.14,CA,1682369280
490,the pas,53.8251,-101.2541,279.16,42,0,4.63,CA,1682369486
491,bulanik,39.0929,42.2703,280.62,82,17,2.55,TR,1682369486
492,sarikamis,40.3381,42.5731,276.41,83,11,2.0,TR,1682369487
493,arraial do cabo,-22.9661,-42.0278,297.13,64,40,2.57,BR,1682369487
494,gornopravdinsk,60.05,69.9,270.7,83,92,1.77,RU,1682369487
495,bel ombre,-4.6167,55.4167,302.06,84,40,1.03,SC,1682369488
496,karimganj,24.8667,92.35,294.5,67,4,1.58,IN,1682369488
497,ventimiglia,43.7935,7.6026,290.63,58,45,2.67,IT,1682369489
498,dhidhdhoo,6.8833,73.1,302.37,65,100,1.77,MV,1682369370
499,conception bay south,47.4999,-52.9981,276.23,95,100,7.91,CA,1682369489
500,thohoyandou,-22.9456,30.485,291.95,64,0,1.0,ZA,1682369489
501,eyl,7.9803,49.8164,301.52,75,76,5.28,SO,1682369490
502,kavaratti,10.5669,72.642,301.33,71,49,3.5,IN,1682369490
503,inongo,-1.95,18.2667,297.08,82,100,2.3,CD,1682369490
504,tianshui,34.5439,105.6897,279.55,72,18,0.77,CN,1682369491
505,lacin,40.7702,34.8984,279.27,91,4,1.19,TR,1682369491
506,grand falls-windsor,48.9332,-55.6649,276.76,92,100,2.24,CA,1682369491
507,aleg,17.0481,-13.9209,309.47,12,1,3.53,MR,1682369492
508,alo,7.4178,6.7371,301.36,67,100,0.53,NG,1682369492
509,formosa,-26.1775,-58.1781,298.14,78,75,3.09,AR,1682369492
510,vlissingen,51.4425,3.5736,281.6,79,30,3.09,NL,1682369493
511,gorodoviki,46.1353,41.9656,283.24,93,81,2.88,RU,1682369493
512,paris,48.8534,2.3488,283.47,89,100,5.14,FR,1682369417
513,ogaminana,7.5946,6.2248,299.95,73,99,0.11,NG,1682369493
514,marshfield,44.6689,-90.1718,281.17,65,100,5.14,US,1682369494
515,saldanha,-33.0117,17.9442,289.06,93,14,2.23,ZA,1682369494
516,grebenskaya,43.5317,46.3733,288.31,74,100,3.52,RU,1682369495
517,taltal,-25.4,-70.4833,292.55,75,30,3.14,CL,1682369295
518,murzuq,25.9155,13.9184,299.16,25,58,7.34,LY,1682369496
519,tarko-sale,64.9225,77.785,267.75,91,90,7.66,RU,1682369496
520,olinda,-8.0089,-34.8553,300.0,78,40,5.66,BR,1682369481
521,yerofey pavlovich,53.9667,121.9667,267.65,70,100,1.87,RU,1682369497
522,berezovyy,51.6667,135.7,271.8,71,36,2.19,RU,1682369497
523,kaka,37.3482,59.6143,296.19,23,9,1.44,TM,1682369498
524,mersa matruh,31.3525,27.2453,291.26,72,0,5.66,EG,1682369498
525,quelimane,-17.8786,36.8883,297.12,88,0,0.0,MZ,1682369498
526,angra do heroismo,38.65,-27.2167,292.49,90,20,3.13,PT,1682369219
527,sinabang,2.4803,96.3801,300.04,81,100,0.76,ID,1682369499
528,jaciara,-15.9653,-54.9683,298.36,75,98,1.0,BR,1682369283
529,insar,53.8653,44.3738,284.34,63,90,2.14,RU,1682369499
530,broken hill,-31.95,141.4333,290.12,56,3,4.07,AU,1682369499
531,enewetak,11.3474,162.3373,299.29,86,100,7.91,MH,1682369500
532,carlsbad,33.1581,-117.3506,297.29,70,100,5.36,US,1682369451
533,luwuk,-0.9516,122.7875,298.69,86,32,1.29,ID,1682369500
534,dori,14.0354,-0.0345,306.95,13,0,3.34,BF,1682369501
535,sao gabriel da cachoeira,-0.1303,-67.0892,295.42,99,100,0.74,BR,1682369501
536,severo-yeniseyskiy,60.3725,93.0408,271.72,98,99,1.74,RU,1682369501
537,hun,29.1268,15.9477,294.72,37,100,4.72,LY,1682369501
538,manokwari,-0.8667,134.0833,299.0,80,61,1.08,ID,1682369502
539,kargasok,59.0556,80.8572,269.52,79,68,7.7,RU,1682369502
540,bairnsdale,-37.8333,147.6167,285.82,84,0,2.18,AU,1682369502
541,kashary,49.04,41.0056,284.39,92,100,2.57,RU,1682369503
542,kantagi,43.5264,68.5775,289.23,33,4,9.36,KZ,1682369503
543,palapag,12.5458,125.1147,298.47,88,48,3.11,PH,1682369504
544,rabaul,-4.1967,152.1721,299.63,80,72,3.17,PG,1682369505
545,tuensang,26.2833,94.8333,288.32,93,0,1.26,IN,1682369505
546,kaitong,44.8135,123.15,284.84,33,100,6.82,CN,1682369505
547,port hedland,-20.3167,118.5667,297.18,88,97,2.06,AU,1682369505
548,haiku-pauwela,20.9219,-156.3051,300.16,62,40,1.54,US,1682369506
549,nyaungdon,17.0333,95.65,301.12,71,0,3.04,MM,1682369506
550,zabol,32.25,67.25,288.7,15,44,1.28,AF,1682369506
551,lisakovsk,52.5369,62.4936,285.13,48,9,4.58,KZ,1682369507
552,mana,5.6592,-53.7767,297.98,86,100,4.39,GF,1682369507
553,lapai,9.05,6.5667,301.25,68,100,1.78,NG,1682369507
554,la palma,33.8464,-118.0467,298.02,66,40,5.14,US,1682369508
555,la'ie,21.6477,-157.9253,301.54,68,7,0.45,US,1682369508
556,nguigmi,14.2495,13.1092,304.39,17,100,3.79,NE,1682369508
557,ndele,8.4109,20.6473,297.16,61,100,1.09,CF,1682369509
558,luganville,-15.5333,167.1667,300.08,81,96,2.55,VU,1682369509
559,paidha,2.4167,30.9855,289.36,84,93,1.3,UG,1682369510
560,rumphi,-11.0186,33.8575,290.83,95,3,1.42,MW,1682369510
561,bryne,58.7354,5.6477,278.67,81,75,10.29,NO,1682369510
562,puerto deseado,-47.7503,-65.8938,293.12,22,5,10.42,AR,1682369298
563,gus'-khrustal'nyy,55.6111,40.6519,282.98,77,71,2.39,RU,1682369511
564,kaa-khem,51.6833,94.7333,277.56,48,79,2.64,RU,1682369511
565,ko lanta,7.5336,99.0865,300.42,79,100,2.96,TH,1682369511
566,noosa heads,-26.3833,153.15,292.78,76,39,9.63,AU,1682369512
567,keflavik,64.0049,-22.5624,279.1,70,75,2.57,IS,1682369512
568,miandrivazo,-19.5167,45.4667,295.42,80,0,0.58,MG,1682369512
569,zavodskoy,43.4597,132.2922,274.92,74,99,3.0,RU,1682369512
570,dakhla,23.6848,-15.958,292.16,82,0,8.23,EH,1682369513
571,bochum,51.4833,7.2167,281.16,75,18,2.24,DE,1682369513
572,soio,-6.1349,12.3689,299.82,90,98,2.33,AO,1682369513
573,alaghsas,17.0187,8.0168,304.53,12,5,4.77,NE,1682369514
574,at taj,24.2049,23.2857,301.82,18,35,10.87,LY,1682369514
575,cacheu,12.2706,-16.1658,300.2,53,5,3.38,GW,1682369514
576,komsomol'sk,49.0097,33.6455,284.23,68,74,1.27,UA,1682369515
577,mata-utu,-13.2816,-176.1745,301.49,72,99,2.85,WF,1682369515
578,labytnangi,66.6572,66.4183,265.08,87,12,5.07,RU,1682369515
579,fagaras,45.85,24.9667,283.61,75,85,1.45,RO,1682369515
580,hotan,37.0997,79.9269,289.74,15,0,2.89,CN,1682369516
581,shaffa,10.5067,12.3332,299.62,57,82,0.93,NG,1682369516
582,hadibu,12.65,54.0333,301.02,70,9,0.99,YE,1682369516
583,kiama,-34.6833,150.8667,290.37,91,7,0.45,AU,1682369517
584,nadi,-17.8,177.4167,298.15,78,75,3.09,FJ,1682369517
585,ngama,11.7833,17.1667,302.07,50,97,5.04,TD,1682369517
586,tafresh,34.692,50.013,288.38,42,79,1.27,IR,1682369518
587,saint-francois,46.4154,3.9054,283.84,71,0,1.03,FR,1682369518
588,pembroke,45.8168,-77.1162,282.69,60,100,2.2,CA,1682369301
589,arrifes,37.7667,-25.7,289.29,100,75,2.57,PT,1682369519
590,pangobilian,8.8011,117.8594,299.88,85,100,2.86,PH,1682369519
591,soeng sang,14.4264,102.4606,302.28,63,100,1.35,TH,1682369519
592,dubbo,-32.25,148.6167,285.22,87,5,4.63,AU,1682369520
